key,tab,block,sheet_row,date,payee,desc,cents,flags,correction,match,docId,doc_vendor,doc_date,doc_total,doc_status,doc_paid_from,read_account,read_property,doc_url,gmail_url,rows_on_doc,doc_gap_cents
PROP-79,469 Brushwood,,31,2026-09-06,Joe Iley,Listing Fee,29900,"[false, false, true]",,strong,gm-1a080c871b33bb67,Iley &amp; Iley Financial-Mission Real Estate Group,2026-09-08,29900,pending,1401,1330,469 Brushwood,,https://mail.google.com/mail/u/0/#all/1a080c871b33bb67,1,0
PROP-80,469 Brushwood,,32,2026-09-08,Home Depot,Painters Caulk,431,"[false, false, true]",,strong,gm-1a0818cc8dbe30b9,The Home Depot,2026-09-08,699,dismissed,1401,1030,469 Brushwood,https://drive.google.com/file/d/1r1WV1kDeiDE_qC024Kbpt9Snmiee18iY/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/1a0818cc8dbe30b9,2,0
PROP-81,469 Brushwood,,33,2026-09-08,Home Depot,Wall Switch Plate,268,"[false, false, true]",,strong,gm-1a0818cc8dbe30b9,The Home Depot,2026-09-08,699,dismissed,1401,1030,469 Brushwood,https://drive.google.com/file/d/1r1WV1kDeiDE_qC024Kbpt9Snmiee18iY/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/1a0818cc8dbe30b9,2,0
PROP-82,469 Brushwood,,34,2026-09-08,FedEx,Marketing Sheets,5000,"[true, false, false]",,strong,gm-1a0837b410c8a58a,FedEx,2026-09-09,5000,pending,UNKNOWN,1330,469 Brushwood,,https://mail.google.com/mail/u/0/#all/1a0837b410c8a58a,1,0
PROP-83,469 Brushwood,,35,2026-09-10,"Homes,com",Advertising,38429,"[false, false, true]",,strong,gm-1a08cc9b0171c64c,Homes.com,2026-09-10,38429,posted,1401,1330,469 Brushwood,,https://mail.google.com/mail/u/0/#all/1a08cc9b0171c64c,1,0
PROP-84,366 Mesa,,3,2026-08-15,Carlos,Siding Supplies,50000,"[false, false, true]",,strong,gm-1a007f1fdf7903ee,Carlos A Ibarra,2026-08-15,50000,pending,1401,1030,366 Mesa,,https://mail.google.com/mail/u/0/#all/1a007f1fdf7903ee,1,0
PROP-85,366 Mesa,,3,2026-08-19,HILCO,Electricity,20000,"[false, false, true]",,strong,gm-1a06e6d1987f7d9c,HILCO Electric Cooperative,2026-08-18,20000,pending,1401,,,,https://mail.google.com/mail/u/0/#all/1a06e6d1987f7d9c,1,0
PROP-86,366 Mesa,,4,2026-08-19,Carlos,Siding Insatll,50000,"[false, false, true]",,weak,gm-1a007f1fdf7903ee,Carlos A Ibarra,2026-08-15,50000,pending,1401,1030,366 Mesa,,https://mail.google.com/mail/u/0/#all/1a007f1fdf7903ee,1,
PROP-87,366 Mesa,,5,2026-08-19,Carlos,Siding Insatll,50000,"[false, false, true]",,weak,gm-1a007f1fdf7903ee,Carlos A Ibarra,2026-08-15,50000,pending,1401,1030,366 Mesa,,https://mail.google.com/mail/u/0/#all/1a007f1fdf7903ee,1,
PROP-88,366 Mesa,,6,2026-08-19,Carlos,Siding Insatll,50000,"[false, false, true]",,weak,gm-1a007f1fdf7903ee,Carlos A Ibarra,2026-08-15,50000,pending,1401,1030,366 Mesa,,https://mail.google.com/mail/u/0/#all/1a007f1fdf7903ee,1,
PROP-89,366 Mesa,,7,2026-08-20,Carlos,Siding Insatll,50000,"[false, false, true]",,weak,gm-1a007f1fdf7903ee,Carlos A Ibarra,2026-08-15,50000,pending,1401,1030,366 Mesa,,https://mail.google.com/mail/u/0/#all/1a007f1fdf7903ee,1,
PROP-90,366 Mesa,,8,2026-08-28,Carlos -  Check 1146,Siding Insatll,150000,"[false, true, false]",,none,,,,,,,,,,,0,
PROP-91,366 Mesa,,9,2026-08-28,Juanito -  Check 1147,Painting,200000,"[false, true, false]",,none,,,,,,,,,,,0,
PROP-92,366 Mesa,,10,2026-08-26,James Haroce,Siding ,150000,"[false, true, false]",,none,,,,,,,,,,,0,
PROP-93,366 Mesa,,11,2026-08-18,Carlos,Soffit,22000,"[false, true, false]",,weak,gm-1a007f1fdf7903ee,Carlos A Ibarra,2026-08-15,50000,pending,1401,1030,366 Mesa,,https://mail.google.com/mail/u/0/#all/1a007f1fdf7903ee,1,
PROP-94,366 Mesa,,12,2026-08-18,Home Depot,Pipe coupling,118,"[false, true, false]",,weak,gm-1a000805d296df8b,The Home Depot,2026-08-14,8726,posted,PAUL,1030,366 Mesa,https://drive.google.com/file/d/1OC65derKXGQVjdxfhUbk9VOAiEt8kw68/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/1a000805d296df8b,1,
PROP-95,366 Mesa,,14,2026-09-02,Home Depot,?,2072,"[false, true, false]",,weak,gm-1a0637f9de324f8d,The Home Depot,2026-09-02,15805,pending,UNKNOWN,6510,OVERHEAD,,https://mail.google.com/mail/u/0/#all/1a0637f9de324f8d,1,
PROP-96,366 Mesa,,15,2026-08-03,Home Depot,?,1966,"[false, true, false]",,weak,gm-19fdce59eb5592c7,The Home Depot,2026-08-07,16129,posted,PAUL,6510,OVERHEAD,https://drive.google.com/file/d/11_r8UguQ_2I-0CPP2xYdlMNjdA_2TF8f/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19fdce59eb5592c7,1,
PROP-97,366 Mesa,,16,2026-08-11,Amazon,Door Lock,3659,"[false, false, true]",,strong,gm-19ff0fce9ebc581d,Amazon,2026-08-11,3659,pending,PAUL,1030,366 Mesa,,https://mail.google.com/mail/u/0/#all/19ff0fce9ebc581d,1,0
PROP-98,366 Mesa,,17,2026-08-13,Home Depot,5/4 PT Siding Trim,14789,"[false, false, true]",,strong,gm-19ffb6db8e1403dc,The Home Depot,2026-08-13,14789,posted,1401,1030,366 Mesa,https://drive.google.com/file/d/1irpLOXO1cq_Z_d8aAhLrspJ4vAUhse_7/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19ffb6db8e1403dc,1,0
PROP-99,366 Mesa,,18,2026-08-13,Lowe's,Exterior Lights,6057,"[false, false, true]",,strong,gm-19ffbab89c6e794c,"Lowe's Home Centers, LLC",2026-08-13,54240,pending,1401,1030,366 Mesa,,https://mail.google.com/mail/u/0/#all/19ffbab89c6e794c,1,48183
PROP-100,366 Mesa,,19,2026-08-13,Lowe's,Light Bulbs,972,"[false, false, true]",,weak,gm-19ffbab89c6e794c,"Lowe's Home Centers, LLC",2026-08-13,54240,pending,1401,1030,366 Mesa,,https://mail.google.com/mail/u/0/#all/19ffbab89c6e794c,1,
PROP-101,366 Mesa,,20,2026-08-13,Lowe's,Nail Guards,4384,"[false, false, true]",,weak,gm-19ffbab89c6e794c,"Lowe's Home Centers, LLC",2026-08-13,54240,pending,1401,1030,366 Mesa,,https://mail.google.com/mail/u/0/#all/19ffbab89c6e794c,1,
PROP-102,366 Mesa,,21,2026-08-13,Lowe's,1x4 x10 PT Siding Trim,20470,"[false, false, true]",,weak,gm-19ffbab89c6e794c,"Lowe's Home Centers, LLC",2026-08-13,54240,pending,1401,1030,366 Mesa,,https://mail.google.com/mail/u/0/#all/19ffbab89c6e794c,1,
PROP-103,366 Mesa,,22,2026-08-13,Lowe's,1x3x8 For Pergola,14809,"[false, false, true]",,weak,gm-19ffbab89c6e794c,"Lowe's Home Centers, LLC",2026-08-13,54240,pending,1401,1030,366 Mesa,,https://mail.google.com/mail/u/0/#all/19ffbab89c6e794c,1,
PROP-104,366 Mesa,,23,2026-08-13,Lowe's,Flashing,7547,"[false, false, true]",,weak,gm-19ffbab89c6e794c,"Lowe's Home Centers, LLC",2026-08-13,54240,pending,1401,1030,366 Mesa,,https://mail.google.com/mail/u/0/#all/19ffbab89c6e794c,1,
PROP-105,366 Mesa,,24,2026-08-13,Lowe's,Skirting,59500,"[false, false, true]",,strong,gm-19ffbf99b1ac47e9,"Lowe's Home Centers, LLC",2026-08-13,59500,pending,1401,1030,366 Mesa,,https://mail.google.com/mail/u/0/#all/19ffbf99b1ac47e9,1,0
PROP-106,366 Mesa,,25,2026-08-14,Home Depot,SCrews,1188,"[false, false, true]",,strong,gm-1a000805d296df8b,The Home Depot,2026-08-14,8726,posted,PAUL,1030,366 Mesa,https://drive.google.com/file/d/1OC65derKXGQVjdxfhUbk9VOAiEt8kw68/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/1a000805d296df8b,1,7538
PROP-107,366 Mesa,,26,2026-08-14,Home Depot,Door Lock Sets,6961,"[false, false, true]",,weak,gm-1a000805d296df8b,The Home Depot,2026-08-14,8726,posted,PAUL,1030,366 Mesa,https://drive.google.com/file/d/1OC65derKXGQVjdxfhUbk9VOAiEt8kw68/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/1a000805d296df8b,1,
PROP-108,366 Mesa,,27,2026-08-14,Home Depot,5/4 PT Siding Trim,4408,"[false, false, true]",,strong,gm-1a00080eaf1523dd,The Home Depot,2026-08-14,4408,posted,PAUL,1030,366 Mesa,https://drive.google.com/file/d/16Ft5kyDOG2kb8sc8_dFDsWyhVJgrfmI9/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/1a00080eaf1523dd,1,0
PROP-109,366 Mesa,,28,2026-09-03,Lowe's,Skirting,23900,"[false, false, true]",,strong,gm-1a0670481531c3e9,"Lowe's Home Centers, LLC",2026-09-03,23900,pending,1401,1030,366 Mesa,,https://mail.google.com/mail/u/0/#all/1a0670481531c3e9,1,0
PROP-110,136 Bowling Green,,3,2026-06-25,Amazon,Door Lock,3103,"[true, false]",,strong,gm-19f00ab9125115f9,Amazon,2026-06-25,3103,pending,PAUL,1030,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f00ab9125115f9,1,0
PROP-111,136 Bowling Green,,4,2026-06-25,Home Depot,Roller Trays,647,"[true, false]",,strong,gm-19f00c2049c512fe,The Home Depot,2026-06-25,17659,error,PAUL,1030,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f00c2049c512fe,7,-70
PROP-112,136 Bowling Green,,5,2026-06-25,Home Depot,Drywall Panel,756,"[true, false]",,strong,gm-19f00c2049c512fe,The Home Depot,2026-06-25,17659,error,PAUL,1030,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f00c2049c512fe,7,-70
PROP-113,136 Bowling Green,,6,2026-06-25,Home Depot,9V Batteries,3328,"[true, false]",,strong,gm-19f00c2049c512fe,The Home Depot,2026-06-25,17659,error,PAUL,1030,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f00c2049c512fe,7,-70
PROP-114,136 Bowling Green,,7,2026-06-25,Home Depot,Drywayll Mud,1171,"[true, false]",,strong,gm-19f00c2049c512fe,The Home Depot,2026-06-25,17659,error,PAUL,1030,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f00c2049c512fe,7,-70
PROP-115,136 Bowling Green,,7,2026-06-27,City of Red Oak,Water,11615,"[true, false]",,strong,gm-19ed16988e311cba,City of Red Oak - Utility Billing,2026-06-16,11615,posted,PAUL,1120,136 Bowling Green,https://drive.google.com/file/d/1QtkxGkRIR_9pbGyo_PXm62fbGXo1NLs7/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19ed16988e311cba,1,0
PROP-116,136 Bowling Green,,8,2026-06-25,Home Depot,Paint,6059,"[true, false]",,strong,gm-19f00c2049c512fe,The Home Depot,2026-06-25,17659,error,PAUL,1030,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f00c2049c512fe,7,-70
PROP-117,136 Bowling Green,,8,2026-07-29,TXU,Electricity,10212,"[true, false]",,strong,gm-19f98341582eb450,TXU Energy,2026-07-25,10216,pending,PAUL,1120,1616 Granite,,https://mail.google.com/mail/u/0/#all/19f98341582eb450,1,4
PROP-118,136 Bowling Green,,9,2026-06-25,Home Depot,Door Lock Set,4597,"[true, false]",,strong,gm-19f00c2049c512fe,The Home Depot,2026-06-25,17659,error,PAUL,1030,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f00c2049c512fe,7,-70
PROP-119,136 Bowling Green,,9,2026-08-18,City of Red Oak,Water,44747,"[true, false]",,weak,gm-1a016b2fac76a50d,City of Waxahachie - Water Billing Department,2026-08-14,44349,pending,UNKNOWN,,,,https://mail.google.com/mail/u/0/#all/1a016b2fac76a50d,1,
PROP-120,136 Bowling Green,,10,2026-06-26,Home Depot,Toilet Paper,804,"[true, false]",,strong,gm-19f0e8b993f57cd0,The Home Depot,2026-06-28,635,posted,PAUL,1030,136 Bowling Green,https://drive.google.com/file/d/1LDbnvaDUWaehYpm43Pn3u2YCPeYJv8cg/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19f0e8b993f57cd0,1,-169
PROP-121,136 Bowling Green,,11,2026-06-26,Home Depot,Drywall Tape,1438,"[true, false]",,weak,gm-19f059f5de8379eb,The Home Depot,2026-06-26,14491,error,PAUL,1030,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f059f5de8379eb,3,
PROP-122,136 Bowling Green,,12,2026-06-26,Home Depot,Drywayll Mud,1171,"[true, false]",,strong,gm-19f00c2049c512fe,The Home Depot,2026-06-25,17659,error,PAUL,1030,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f00c2049c512fe,7,-70
PROP-123,136 Bowling Green,,13,2026-06-26,Home Depot,Pole Sander,1622,"[true, false]",,strong,gm-19fd34b701a40539,The Home Depot,2026-08-05,6424,dismissed,PAUL,1030,136 Bowling Green,https://drive.google.com/file/d/1sq8446TZvhxr_BFR4TW2IKiXmVWj-FsF/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19fd34b701a40539,1,4802
PROP-124,136 Bowling Green,,14,2026-06-26,Home Depot,Taping Knife,1297,"[true, false]",,weak,gm-19f059f5de8379eb,The Home Depot,2026-06-26,14491,error,PAUL,1030,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f059f5de8379eb,3,
PROP-125,136 Bowling Green,,15,2026-06-26,Home Depot,Sand Paper,647,"[true, false]",,weak,gm-19f00c2049c512fe,The Home Depot,2026-06-25,17659,error,PAUL,1030,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f00c2049c512fe,7,
PROP-126,136 Bowling Green,,16,2026-06-26,Home Depot,9V Batteries,1285,"[true, false]",,strong,gm-19f059f5de8379eb,The Home Depot,2026-06-26,14491,error,PAUL,1030,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f059f5de8379eb,3,6984
PROP-127,136 Bowling Green,,17,2026-06-26,Home Depot,Light Bulbs,1901,"[true, false]",,strong,gm-19f059f5de8379eb,The Home Depot,2026-06-26,14491,error,PAUL,1030,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f059f5de8379eb,3,6984
PROP-128,136 Bowling Green,,18,2026-06-26,Home Depot,Front Door Handle,4321,"[true, false]",,strong,gm-19f059f5de8379eb,The Home Depot,2026-06-26,14491,error,PAUL,1030,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f059f5de8379eb,3,6984
PROP-129,136 Bowling Green,,19,2026-06-27,Home Depot,Wall Texture,4326,"[true, false]",,strong,gm-19f093595e1ff13a,The Home Depot,2026-06-27,4326,dismissed,PAUL,1030,136 Bowling Green,https://drive.google.com/file/d/1kkeID76RIeJjxLdCHEu9In3d-gdnYuT_/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19f093595e1ff13a,1,0
PROP-130,136 Bowling Green,,20,2026-06-27,Effren,Landscaping,31500,"[false, true]",,strong,gm-19f0b0b7538d446b,Effren,2026-06-27,31500,pending,PAUL,1020,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f0b0b7538d446b,1,0
PROP-131,136 Bowling Green,,21,2026-06-28,Home Depot,Stain Striker,10717,"[true, false]",,strong,gm-19f0e855936a44de,The Home Depot,2026-06-28,33068,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1M85y1sckxBG5wVdCnzJ2D1nMK63R4-No/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19f0e855936a44de,6,16621
PROP-132,136 Bowling Green,,22,2026-06-28,Home Depot,Screws,197,"[true, false]",,strong,gm-19f0e855936a44de,The Home Depot,2026-06-28,33068,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1M85y1sckxBG5wVdCnzJ2D1nMK63R4-No/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19f0e855936a44de,6,16621
PROP-133,136 Bowling Green,,23,2026-06-28,Home Depot,Rolloer Covers,506,"[true, false]",,strong,gm-19f0e855936a44de,The Home Depot,2026-06-28,33068,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1M85y1sckxBG5wVdCnzJ2D1nMK63R4-No/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19f0e855936a44de,6,16621
PROP-134,136 Bowling Green,,24,2026-06-28,Home Depot,Great Stuff,485,"[true, false]",,strong,gm-19f0e855936a44de,The Home Depot,2026-06-28,33068,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1M85y1sckxBG5wVdCnzJ2D1nMK63R4-No/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19f0e855936a44de,6,16621
PROP-135,136 Bowling Green,,25,2026-06-28,Home Depot,Wall Texture,2163,"[true, false]",,strong,gm-19f0e855936a44de,The Home Depot,2026-06-28,33068,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1M85y1sckxBG5wVdCnzJ2D1nMK63R4-No/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19f0e855936a44de,6,16621
PROP-136,136 Bowling Green,,26,2026-06-28,Home Depot,Bondo,2379,"[true, false]",,strong,gm-19f0e855936a44de,The Home Depot,2026-06-28,33068,dismissed,PAUL,1030,104 Ashburne,https://drive.google.com/file/d/1M85y1sckxBG5wVdCnzJ2D1nMK63R4-No/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19f0e855936a44de,6,16621
PROP-137,136 Bowling Green,,27,2026-06-30,Ace Hardware,Door Stop,324,"[true, false]",,strong,gm-19f1a71858c0d365,Keith Ace Hardware - Red Oak,2026-06-30,7032,error,PAUL,1030,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f1a71858c0d365,3,0
PROP-138,136 Bowling Green,,28,2026-06-30,Ace Hardware,Toilet Roll Bar,432,"[true, false]",,strong,gm-19f1a71858c0d365,Keith Ace Hardware - Red Oak,2026-06-30,7032,error,PAUL,1030,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f1a71858c0d365,3,0
PROP-139,136 Bowling Green,,29,2026-06-30,Ace Hardware,Weed & Feed,6276,"[true, false]",,strong,gm-19f1a71858c0d365,Keith Ace Hardware - Red Oak,2026-06-30,7032,error,PAUL,1130,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f1a71858c0d365,3,0
PROP-140,136 Bowling Green,,30,2026-06-02,Ace Hardware,Door Locks,5736,"[false, true]",,strong,gm-19f3f696a2755181,Keith Ace Hardware - Red Oak,2026-06-02,5736,posted,DENNIS,1030,136 Bowling Green,https://drive.google.com/file/d/1AmxXx39zdByBTNK79XAZcedLRHlfU3ci/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19f3f696a2755181,1,0
PROP-141,136 Bowling Green,,31,2026-06-28,Ace Hardware,Paint Roller,1081,"[true, false]",,strong,gm-19f0ee822c4aa5ef,Keith Ace Hardware - Red Oak,2026-06-28,1081,error,PAUL,1030,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f0ee822c4aa5ef,1,0
PROP-142,136 Bowling Green,,32,2026-06-28,Hunter,Fan Remotes,12217,"[true, false]",,strong,gm-19f0f64b937a63fa,Hunter Fan,2026-06-28,12217,posted,PAUL,1040,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f0f64b937a63fa,1,0
PROP-143,136 Bowling Green,,33,2026-06-28,Lowes,Garage Floor Paint,12984,"[true, false]",,strong,gm-19f0fbce663c9387,"Lowe's Home Centers, LLC",2026-06-28,18764,posted,PAUL,1030,136 Bowling Green,https://drive.google.com/file/d/18AHF8I-xkG6ZKOyBKz5NUN--vR47mqfv/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19f0fbce663c9387,3,2920
PROP-144,136 Bowling Green,,34,2026-06-28,Lowes,Wasp Spray,1455,"[true, false]",,strong,gm-19f0fbce663c9387,"Lowe's Home Centers, LLC",2026-06-28,18764,posted,PAUL,1030,136 Bowling Green,https://drive.google.com/file/d/18AHF8I-xkG6ZKOyBKz5NUN--vR47mqfv/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19f0fbce663c9387,3,2920
PROP-145,136 Bowling Green,,35,2026-06-28,Lowes,Door Matt,1405,"[true, false]",,strong,gm-19f0fbce663c9387,"Lowe's Home Centers, LLC",2026-06-28,18764,posted,PAUL,1030,136 Bowling Green,https://drive.google.com/file/d/18AHF8I-xkG6ZKOyBKz5NUN--vR47mqfv/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19f0fbce663c9387,3,2920
PROP-146,136 Bowling Green,,36,2026-06-29,Mariana,Cleaning,50000,"[true, false]",,strong,gm-19f138efc8a67a8f,Mariana (cleaner),2026-06-29,50000,pending,PAUL,1020,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f138efc8a67a8f,1,0
PROP-147,136 Bowling Green,,37,2026-07-01,City of Corsicana,Dump,2580,"[false, true]",,strong,gm-19f3f6a3d8a8000d,City of Corsicana - Landfill,2026-07-01,2580,posted,PAUL,1060,881 Newport,https://drive.google.com/file/d/1hNQpK-N75exrsr1D8ta2q_NbikCad0y1/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19f3f6a3d8a8000d,1,0
PROP-148,136 Bowling Green,,38,2026-06-30,Lupe,Carpet Laying,16000,"[false, true]",C-13 2026-09-18: both Paul Paid and Dennis Paid were ticked on the old row. Paul: 'dennis paid',weak,gm-19f3f6d3919a5816,"Handwritten payment log - 136 Bowling Green (payees: unnamed carpet installer; ""FALCON"")",2026-06-30,47500,pending,PAUL,1020,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f3f6d3919a5816,0,
PROP-149,136 Bowling Green,,39,2026-07-07,Effren - 1372,Landscaping,5500,"[true, false]",,strong,gm-19f99daa6dab8453,Falcon Creek Lawn Care,2026-07-07,53500,pending,PAUL,1130,136 Bowling Green,,https://mail.google.com/mail/u/0/#all/19f99daa6dab8453,5,-1500
PROP-150,136 Bowling Green,,40,2026-06-29,Lowe's,Carpet ,43121,"[false, true]",,weak,gm-19f0fbce663c9387,"Lowe's Home Centers, LLC",2026-06-28,18764,posted,PAUL,1030,136 Bowling Green,https://drive.google.com/file/d/18AHF8I-xkG6ZKOyBKz5NUN--vR47mqfv/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19f0fbce663c9387,3,
PROP-151,136 Bowling Green,,41,2026-07-19,Effren - 1373,Landscaping,11000,"[true, false]",,weak,gm-19fb337be62617b6,Falcon Creek Lawn Care,2026-07-19,47000,posted,PAUL,1130,136 Bowling Green,https://drive.google.com/file/d/1-1m_RG1m8TfjPZ4u4e45iEVZK_BG9pNO/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19fb337be62617b6,0,
PROP-152,136 Bowling Green,,42,2026-08-05,Home Depot,Door Jamb Repair Kit,3277,"[true, false]",,strong,gm-19fd3a7c839fa873,The Home Depot,2026-08-05,3277,posted,PAUL,1030,136 Bowling Green,https://drive.google.com/file/d/16J_uc0dKVexvwouWiDivXbIbcXK5EPqK/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19fd3a7c839fa873,1,0
PROP-153,136 Bowling Green,,43,2026-08-05,Ace Hardware,Padlock,2299,"[true, false]",,weak,gm-19fd4002e0935c03,Keith Ace Hardware - Red Oak,2026-08-05,2922,posted,PAUL,1030,136 Bowling Green,https://drive.google.com/file/d/1EfY_Lfa7b7guZgzZkT84kPFDcgUemzxo/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19fd4002e0935c03,0,
PROP-154,136 Bowling Green,,44,2026-08-06,McCoy's,Trim,4556,"[true, false]",,strong,gm-19fd7f3f3ed0e605,McCoy's Building Supply,2026-08-06,4456,posted,PAUL,1030,136 Bowling Green,https://drive.google.com/file/d/128f00XZRGnTA0ue9E_DhO7l4bXIDo7nd/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19fd7f3f3ed0e605,1,-100
PROP-155,136 Bowling Green,,45,2026-08-06,Ace Hardware,Caulk,713,"[true, false]",,strong,gm-19fd84c06f959785,Keith Ace Hardware - Red Oak,2026-08-06,713,posted,PAUL,1030,136 Bowling Green,https://drive.google.com/file/d/1AVuvBfrDLS-HhPPf38KF47bsvG6QqPoi/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19fd84c06f959785,1,0
PROP-156,136 Bowling Green,,46,2026-08-03,The Home Depot,HWTSTAT - Honeywell T5 7-Day 2-Stage Programmable Thermostat (SKU 085267851534),10715,"[true, false]",,weak,gm-19fd34b701a40539,The Home Depot,2026-08-05,6424,dismissed,PAUL,1030,136 Bowling Green,https://drive.google.com/file/d/1sq8446TZvhxr_BFR4TW2IKiXmVWj-FsF/view?usp=drivesdk,https://mail.google.com/mail/u/0/#all/19fd34b701a40539,1,
