txn_id,date,property,trade,account,account_source,amount_cents,payee,description,paid_from,paid_from_source,source,docId,doc_url,link_kind,match,old_tab,old_block,old_sheet_row,flags,correction,skip,business_purpose,attendee
migration-20260801-e78d9c9da0ca,2026-08-01,OVERHEAD,,1520,read,1018,"Anthropic, PBC","Auto-recharge credits (Anthropic API), receipt #2032-8278-9339, invoice A90U2FHF",PAUL,read,migration,gm-19fbe29ea09a37b5,https://drive.google.com/file/d/1dHTuOhY4tGOEz5ysTIPc7Jv47DpHQBDD/view?usp=drivesdk,drive,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260801-810bb4a6aba5,2026-08-01,OVERHEAD,,1520,read,1008,"Anthropic, PBC","Auto-recharge credits (Anthropic API) — receipt #2135-8253-3824, invoice A90U2FH",PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-19fbdd2ef4ea4e0d,https://mail.google.com/mail/u/0/#all/19fbdd2ef4ea4e0d,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260803-9d12d19e8633,2026-08-03,OVERHEAD,,6400,read,3449,"Adobe, Inc.","Adobe Illustrator (monthly subscription, Order ID BL3538610315)",PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-19fc8cafdd8c851d,https://mail.google.com/mail/u/0/#all/19fc8cafdd8c851d,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260806-99b8b09ceba5,2026-08-06,OVERHEAD,,6400,block map,999,"Artifex Software, Inc (PDF.co)","PDF.co Basic plan subscription (Aug 6–Sep 6, 2026), invoice EQZ6LJWA-0003 / rece",PAUL,read,migration,gm-19fd4fd8baf5a7ed,https://mail.google.com/mail/u/0/#all/19fd4fd8baf5a7ed,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260806-2a85a9deb146,2026-08-06,OVERHEAD,,6400,read,999,"Artifex Software, Inc","Basic plan subscription (PDF.co), Aug 6–Sep 6, 2026",PAUL,read,migration,gm-19fd5a6620efe0ad,https://drive.google.com/file/d/1XzE0WN7oKRzBPqhg4lHLsTYJPBlBJlWb/view?usp=drivesdk,drive,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260813-5dff60c3eccd,2026-08-13,OVERHEAD,,1520,read,10000,"Anthropic, PBC","Max plan - 5x subscription (Aug 13–Sep 13, 2026), invoice UT8RYVIC-0006, receipt",PAUL,read,migration,gm-19ffc9d2c8640a96,https://mail.google.com/mail/u/0/#all/19ffc9d2c8640a96,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260814-a183785c8f53,2026-08-14,OVERHEAD,,1520,read,1006,"Anthropic, PBC","Auto-recharge credits (Anthropic API), receipt #2446-7503-1938, invoice A90U2FHF",PAUL,read,migration,gm-1a004a419e6a327a,https://mail.google.com/mail/u/0/#all/1a004a419e6a327a,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260821-37c4244a0942,2026-08-21,OVERHEAD,,1520,read,1087,"Anthropic, PBC","Auto-recharge credits (API credits, receipt #2332-6479-3034, invoice A90U2FHF-00",PAUL,read,migration,gm-1a025d96013ed071,https://drive.google.com/file/d/1inFXYmGBNcmVYp5b-fIqhVsWsS3WlB79/view?usp=drivesdk,drive,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260821-be782aca24f7,2026-08-21,OVERHEAD,,1520,read,1166,"Anthropic, PBC","Auto-recharge credits (Anthropic API), receipt #2323-6125-6968 / invoice A90U2FH",PAUL,read,migration,gm-1a0263487ec5681d,https://drive.google.com/file/d/16KpQ7Ew5LU-dhvUYlk-JwSM2yg9XCrp6/view?usp=drivesdk,drive,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260822-0269ee138b3a,2026-08-22,OVERHEAD,,1520,read,1357,"Anthropic, PBC","Auto-recharge credits (Anthropic API), receipt #2540-4444-8353, invoice A90U2FHF",PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-1a02bac74ca39cab,https://mail.google.com/mail/u/0/#all/1a02bac74ca39cab,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260822-f47d633f496d,2026-08-22,OVERHEAD,,1520,read,1026,"Anthropic, PBC","Auto-recharge credits (Anthropic API), receipt #2592-0542-6839, invoice A90U2FHF",PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-1a02bac54f55c07c,https://mail.google.com/mail/u/0/#all/1a02bac54f55c07c,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260822-016b0c8717ce,2026-08-22,OVERHEAD,,1520,read,1026,"Anthropic, PBC","Auto-recharge credits (Anthropic API), receipt #2592-0542-6839, invoice A90U2FHF",PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-1a02b9f45ae9625c,https://mail.google.com/mail/u/0/#all/1a02b9f45ae9625c,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260822-564787358eda,2026-08-22,OVERHEAD,,1520,read,1357,"Anthropic, PBC","Auto-recharge credits (Anthropic API), receipt #2540-4444-8353, invoice A90U2FHF",PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-1a02ba5fbeb12517,https://mail.google.com/mail/u/0/#all/1a02ba5fbeb12517,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260823-5b8ee631c849,2026-08-23,OVERHEAD,,6400,read,3449,"Adobe, Inc.","Adobe subscription (Qty 1, Order ID BL3558963587, via PayPal)",PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-1a03123300dc1f52,https://mail.google.com/mail/u/0/#all/1a03123300dc1f52,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260824-f8a388dc52de,2026-08-24,OVERHEAD,,1520,read,1012,"Anthropic, PBC","Auto-recharge credits (Anthropic API), receipt #2248-9349-9496, invoice A90U2FHF",PAUL,read,migration,gm-1a034a3e530b278d,https://mail.google.com/mail/u/0/#all/1a034a3e530b278d,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260824-236ad109a6e2,2026-08-24,OVERHEAD,,6400,block map,1029,"Anthropic, PBC","Auto-recharge credits (Anthropic API), receipt #2945-3640-9269, invoice A90U2FHF",PAUL,read,migration,gm-1a035f622ce533a3,https://mail.google.com/mail/u/0/#all/1a035f622ce533a3,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260824-e5437c32c57f,2026-08-24,OVERHEAD,,1520,read,1001,"Anthropic, PBC","Auto-recharge credits (Anthropic API), receipt #2363-5979-4769, invoice A90U2FHF",PAUL,read,migration,gm-1a035c853a691f99,https://drive.google.com/file/d/1ER5dgQzbJXki7W33EUaCfyyC6WAIn3ra/view?usp=drivesdk,drive,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260824-129dc7caeb8c,2026-08-24,OVERHEAD,,1520,read,1003,"Anthropic, PBC","Auto-recharge credits (Anthropic API), receipt #2115-1945-9518, invoice A90U2FHF",PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-1a036c42cfee9fb1,https://mail.google.com/mail/u/0/#all/1a036c42cfee9fb1,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260824-db58d74a40f5,2026-08-24,OVERHEAD,,1520,read,1033,"Anthropic, PBC","Auto-recharge credits (Anthropic API), receipt #2716-1965-0164, invoice A90U2FHF",PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-1a03684911c406b7,https://mail.google.com/mail/u/0/#all/1a03684911c406b7,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260824-b32c2f82d9c2,2026-08-24,OVERHEAD,,1520,read,1019,"Anthropic, PBC","Auto-recharge credits (Anthropic API), receipt #2929-8845-3599, invoice A90U2FHF",PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-1a03655e62fd3a7b,https://mail.google.com/mail/u/0/#all/1a03655e62fd3a7b,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260824-325dd614fa5a,2026-08-24,OVERHEAD,,1520,read,1007,"Anthropic, PBC","Auto-recharge credits (Anthropic API), receipt #2137-6911-8469, invoice A90U2FHF",PAUL,read,migration,gm-1a036c3b2ec73f14,https://mail.google.com/mail/u/0/#all/1a036c3b2ec73f14,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260903-e1f3d74eccc6,2026-09-03,OVERHEAD,,6400,read,3449,"Adobe, Inc.","Adobe Illustrator subscription (Qty 1, Order ID BL3569536805, paid via PayPal)",PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-1a069feb80d70f06,https://mail.google.com/mail/u/0/#all/1a069feb80d70f06,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260906-4552f139c647,2026-09-06,OVERHEAD,,6400,read,1000,OpenAI,"OpenAI API credit balance funding (auto-recharge, card ending 9166, org Personal",PAUL,read,migration,gm-1a0789f8deaf9b67,https://mail.google.com/mail/u/0/#all/1a0789f8deaf9b67,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260909-046718103cfc,2026-09-09,OVERHEAD,,1520,read,1069,"Anthropic, PBC","Auto-recharge credits (Anthropic API), Qty 1 — receipt #2911-4142-0601, invoice ",PAUL,read,migration,gm-1a08760e4d30f4c6,https://mail.google.com/mail/u/0/#all/1a08760e4d30f4c6,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260911-21bbaf9f70ff,2026-09-11,OVERHEAD,,6400,read,1034,"Anthropic, PBC","Auto-recharge credits (Anthropic API), Qty 1 — receipt #2142-6159-3565, invoice ",PAUL,read,migration,gm-1a0925642f9693c5,https://drive.google.com/file/d/10zkQOHIMzjz82LMW8dw78ifSRqpChFsj/view?usp=drivesdk,drive,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260911-087b16b44dac,2026-09-11,OVERHEAD,,6400,read,1353,"Anthropic, PBC","Auto-recharge credits (Anthropic API), Qty 1 — receipt #2674-0381-8290, invoice ",PAUL,read,migration,gm-1a0927ee3ea81c8c,https://drive.google.com/file/d/1qBGoCVAZflFXHC_gpvdbHsya7CDnMalJ/view?usp=drivesdk,drive,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260913-7439b673a4d5,2026-09-13,OVERHEAD,,6400,read,10000,"Anthropic, PBC","Max plan - 5x subscription (Sep 13–Oct 13, 2026), invoice UT8RYVIC-0007",PAUL,read,migration,gm-1a09c4ab97c57360,https://drive.google.com/file/d/1TBUI59VkPZl2jKZEtBVWR_gcncQm5uGs/view?usp=drivesdk,drive,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260512-dc95ecdfeb4b,2026-05-12,OVERHEAD,,6300,read,20000,CoreLogic Inc,CoreLogic IVR Charge_2010-676365 (property data/tax IVR service charge),PAUL,read,migration,gm-19e1cdf18dce2496,https://mail.google.com/mail/u/0/#all/19e1cdf18dce2496,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260212-c3293bd30231,2026-02-12,OVERHEAD,,6300,read,40000,CoreLogic Inc,CoreLogic IVR Charge_2010-676365 (property data service charge),PAUL,read,migration,gm-19c5345600aec21b,https://mail.google.com/mail/u/0/#all/19c5345600aec21b,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260915-f63edb6aec15,2026-09-15,OVERHEAD,,6300,read,23500,CoreLogic Inc,CoreLogic IVR Charge_2010-676365 — invoice 30902041 (property data service),PAUL,read,migration,gm-1a0a7459938d1be4,https://mail.google.com/mail/u/0/#all/1a0a7459938d1be4,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260915-c91e9d19a6e7,2026-09-15,OVERHEAD,,6300,read,20000,CoreLogic Inc,CoreLogic IVR Charge_2010-676365 — invoice 30889149 (property data service),PAUL,read,migration,gm-1a0a7459938d1be4,https://mail.google.com/mail/u/0/#all/1a0a7459938d1be4,gmail,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260915-57ebdaf1b0f7,2026-09-15,OVERHEAD,,1520,read,1012,"Anthropic, PBC","Auto-recharge credits (Anthropic API), Qty 1 — receipt #2777-8059-3639, invoice ",PAUL,read,migration,gm-1a0a86d9a9003256,https://drive.google.com/file/d/1Eg07pFFIgOucU4FG-4awanopqIwDPxrQ/view?usp=drivesdk,drive,id,RECAST BIZ,Subscriptions,,,,,,
migration-20260605-0125b342ef32,2026-06-05,OVERHEAD,,6410,read,900,"Netlify, Inc.","Netlify Members seat, Jun 5 – Jul 4, 2026 (invoice #SFWGOE-00002, 1000 credits/m",PAUL,read,migration,gm-19e9a230618686d5,https://drive.google.com/file/d/1rvEq2q--U6WGyr-blCQUDipax6eCdsxd/view?usp=drivesdk,drive,id,RECAST BIZ,Website,,,,,,
migration-20260613-9fd1338aa35e,2026-06-13,OVERHEAD,,6410,block map,0,"Netlify, Inc.","Netlify, Inc. invoice (#SFWGOE-00004)",PAUL,D-026.2 (before August),migration,,,,weak,RECAST BIZ,Website,,WEAK_MATCH_UNCONFIRMED,,ZERO_AMOUNT (a $0.00 row: nothing to post),,
migration-20260618-0642339fc709,2026-06-18,OVERHEAD,,6400,read,2900,Apify Technologies s.r.o.,Starter plan (monthly) subscription 2026-06-18 to 2026-07-17,PAUL,read,migration,gm-19ed80dfe6dc2f18,https://drive.google.com/file/d/1hubx_J4Psn5ZCiGQB76XsOf5yTuYB3TW/view?usp=drivesdk,drive,strong,RECAST BIZ,Website,,,,,,
migration-20260714-236e1354565c,2026-07-14,OVERHEAD,,6410,block map,2000,"Netlify, Inc.","Netlify Base Plan (Jul 13 – Aug 12, 2026), invoice #SFWGOE-00006",PAUL,read,migration,gm-19f5e35c4f615eba,https://mail.google.com/mail/u/0/#all/19f5e35c4f615eba,gmail,id,RECAST BIZ,Website,,,,,,
migration-20260814-c7f543d99c23,2026-08-14,OVERHEAD,,6410,read,2000,"Netlify, Inc.","Netlify Base Plan (Aug 13 – Sep 12, 2026), invoice #SFWGOE-00007",PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-19ffdd917bf87cc8,https://mail.google.com/mail/u/0/#all/19ffdd917bf87cc8,gmail,id,RECAST BIZ,Website,,,,,,
migration-00000000-57b8e434ab49,,OVERHEAD,,6410,block map,2900,Apify,Monthly Apify subscription,PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,,,,none,RECAST BIZ,Website,,NO_DOC;NO_DATE,,"DROPPED_BY_PAUL C-5: 2026-09-18: the undated $29 Apify row is a duplicate (four charges May-Aug, five rows) - 'agreed', drop it",,
migration-20260914-757fc2db144c,2026-09-14,OVERHEAD,,6410,read,2000,"Netlify, Inc.","Netlify hosting — 3000 credits per month, invoice #SFWGOE-00008",PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,gm-1a09dd4b4cfb2200,https://mail.google.com/mail/u/0/#all/1a09dd4b4cfb2200,gmail,id,RECAST BIZ,Website,,,,,,
migration-20260518-da28392dd7c4,2026-05-18,OVERHEAD,,6400,read,2900,Apify Technologies s.r.o.,"Apify Starter plan (monthly) subscription, billing period 2026-05-18 to 2026-06-",PAUL,read,migration,gm-19e3b88cf75b8f2b,https://drive.google.com/file/d/14DGN6R6FbmCj_rcveBS25yDARuSTRSGW/view?usp=drivesdk,drive,id,RECAST BIZ,Website,,,,,,
migration-20260718-ca6ba54d0132,2026-07-18,OVERHEAD,,6400,read,2900,Apify Technologies s.r.o.,Apify Starter plan (monthly) subscription — prepayment for billing period 2026-0,PAUL,read,migration,gm-19f729408be2654a,https://drive.google.com/file/d/1AUphjurkAGcKgKt1n7oTkWZuet4QNuM4/view?usp=drivesdk,drive,id,RECAST BIZ,Website,,,,,,
migration-20260818-a4ffa4072f4c,2026-08-18,OVERHEAD,,6400,read,2900,Apify Technologies s.r.o.,"Apify Starter plan (monthly) subscription, billing period 2026-08-18 to 2026-09-",PAUL,read,migration,gm-1a01237668c6f478,https://mail.google.com/mail/u/0/#all/1a01237668c6f478,gmail,id,RECAST BIZ,Website,,,,,,
migration-20260202-5ca86febd6e7,2026-02-02,OVERHEAD,,6300,read,1000,Local Government Solutions (Online Record Search),"Ellis County Clerk property record copy, case 2531375, 10 pages",PAUL,read,migration,gm-19c1eedb38c22d7c,https://drive.google.com/file/d/1oDoPyYUyoQs5ighYtfvOaCQHuIZUu4q1/view?usp=drivesdk,drive,id,RECAST BIZ,Business,,,,,,
migration-20260225-543fed8dd13e,2026-02-25,OVERHEAD,,6300,read,1000,Local Government Solutions (Online Record Search),"Ellis County Clerk property record copies, case #1829399, 10 pages",PAUL,read,migration,gm-19c976016b5f86ab,https://drive.google.com/file/d/1FgimijyoGkZQ9j9-irA73CjUSqTlIJ8t/view?usp=drivesdk,drive,id,RECAST BIZ,Business,,,,,,
migration-20260304-3147742dbdf9,2026-03-04,OVERHEAD,,6300,read,400,Local Government Solutions (Online Record Search),"Ellis County Clerk property record copy, case 2530934, 4 pages",PAUL,read,migration,gm-19cb8fc101144ecd,https://drive.google.com/file/d/1y99c8W6obKUA8cu_1pl_TNvZtC-mo0WY/view?usp=drivesdk,drive,id,RECAST BIZ,Business,,,,,,
migration-20260304-4c34e666b439,2026-03-04,OVERHEAD,,6300,read,30,Local Government Solutions (Online Record Search),Local Government Solutions transaction fee,PAUL,read,migration,gm-19cb8fc101144ecd,https://drive.google.com/file/d/1y99c8W6obKUA8cu_1pl_TNvZtC-mo0WY/view?usp=drivesdk,drive,id,RECAST BIZ,Business,,,,,,
migration-20260503-3893ca55947e,2026-05-03,OVERHEAD,,6300,read,600,Local Government Solutions (Online Record Search) / Ellis County Clerk,"Ellis County Clerk property record copy — case/file 2321097, 6 pages",PAUL,read,migration,gm-19df0779b2ab5adc,https://drive.google.com/file/d/1-xlDmUUXMsYkp5Fth4uTW0NIqeDHeA-t/view?usp=drivesdk,drive,id,RECAST BIZ,Business,,,,,,
migration-20260503-2305adb09d35,2026-05-03,OVERHEAD,,6300,read,30,Local Government Solutions (Online Record Search) / Ellis County Clerk,Local Government Solutions online records transaction fee,PAUL,read,migration,gm-19df0779b2ab5adc,https://drive.google.com/file/d/1-xlDmUUXMsYkp5Fth4uTW0NIqeDHeA-t/view?usp=drivesdk,drive,id,RECAST BIZ,Business,,,,,,
migration-20260504-fd572e96465d,2026-05-04,OVERHEAD,,6300,read,200,Local Government Solutions (Online Record Search),"Ellis County Clerk property record search, case #2605504, 2 pages",PAUL,read,migration,gm-19df59f328692144,https://drive.google.com/file/d/10WZSMvvZiiQi4mmB7CHj05JQPVfEW-MU/view?usp=drivesdk,drive,id,RECAST BIZ,Business,,,,,,
migration-20260504-22533e96be96,2026-05-04,OVERHEAD,,6300,read,30,Local Government Solutions (Online Record Search),Local Government Solutions transaction fee,PAUL,read,migration,gm-19df59f328692144,https://drive.google.com/file/d/10WZSMvvZiiQi4mmB7CHj05JQPVfEW-MU/view?usp=drivesdk,drive,id,RECAST BIZ,Business,,,,,,
migration-20260518-6d1f52c72936,2026-05-18,OVERHEAD,,6900,read,10000,Oregon Secretary of State (NIC/nicusa.com),"Oregon Business Filing fee (Order ID 166549550, ref 242338697)",PAUL,read,migration,gm-19e3baaed0e83190,https://mail.google.com/mail/u/0/#all/19e3baaed0e83190,gmail,id,RECAST BIZ,Business,,,,,,
migration-20260728-f0d8f32e42cc,2026-07-28,OVERHEAD,,6300,read,100,Texas Secretary of State,Name Availability search - Recast Properties LLC (doc 1611201530003),PAUL,read,migration,gm-19fa946c82462b2b,https://mail.google.com/mail/u/0/#all/19fa946c82462b2b,gmail,id,RECAST BIZ,Business,,,,,,
migration-20260728-8b136a8cb0f3,2026-07-28,OVERHEAD,,6300,read,100,Texas Secretary of State,Name Availability search - Recast Property Group LLC (doc 1611201530004),PAUL,read,migration,gm-19fa946c82462b2b,https://mail.google.com/mail/u/0/#all/19fa946c82462b2b,gmail,id,RECAST BIZ,Business,,,,,,
migration-20260827-0d6964d65986,2026-08-27,OVERHEAD,,6900,read,10000,Oregon Secretary of State - Corporation Division,"Oregon SOS Corporation Division filing fee - Articles of Amendment/Dissolution, ",PAUL,read,migration,gm-1a04a3178e6ef1c7,https://mail.google.com/mail/u/0/#all/1a04a3178e6ef1c7,gmail,id,RECAST BIZ,Business,,,,,,
migration-20260828-71a32688332d,2026-08-28,OVERHEAD,,6900,block map,1275,FedEx Office,"FedEx Express 2Day envelope shipment to Oregon Secretary of State, Corporation D",PAUL,read,migration,gm-1a04a6adddd5fc8b,https://mail.google.com/mail/u/0/#all/1a04a6adddd5fc8b,gmail,id,RECAST BIZ,Business,,,,,,
migration-20260910-a521a660ce86,2026-09-10,OVERHEAD,,6500,read,4900,Oregon Registered Agent LLC,"Oregon Mail Scanning Service, 09/10/2026 - 09/10/2027",PAUL,read,migration,gm-1a08bee3d03d3f93,https://drive.google.com/file/d/197rL1iM7JokjufpXuhwkRfIGwki7MkGF/view?usp=drivesdk,drive,id,RECAST BIZ,Business,,,,,,
migration-20260910-a53457c8d0e4,2026-09-10,OVERHEAD,,6900,read,3500,Oregon Registered Agent LLC,"Oregon Registered Agent Service, 09/10/2026 - 09/10/2027",PAUL,read,migration,gm-1a08bee3d03d3f93,https://drive.google.com/file/d/197rL1iM7JokjufpXuhwkRfIGwki7MkGF/view?usp=drivesdk,drive,id,RECAST BIZ,Business,,,,,,
migration-00000000-0a936d876db3,,OVERHEAD,,6930,block map,66667,420 Alyssa,,PAUL,Paul: 2026-09-18: the other 33 August-onward rows with no payer - 'all personal card ending in 9166',migration,,,,none,RECAST BIZ,Interest,,NO_DOC;NO_DATE,,DROPPED_BY_PAUL C-6: 2026-09-18: the $666.67 '420 Alyssa' interest row - 'remove it from the books',,
migration-20260707-946eb01d96c4,2026-07-07,881 Newport,,1130,read,30000,Effren,Landscaping,PAUL,Paul Paid box,migration,gm-19f99daa6dab8453,https://mail.google.com/mail/u/0/#all/19f99daa6dab8453,gmail,strong,881 Newport,,4,,,,,
migration-20260629-aa0662a0e04a,2026-06-29,881 Newport,,1120,read,15000,Rocket Water,Water,PAUL,Paul Paid box,migration,gm-19f2375f3f8eeb7c,https://drive.google.com/file/d/13121IPjeEzgGN7w-OBeBGoVXsOBgD0wa/view?usp=drivesdk,drive,strong,881 Newport,,4,,,,,
migration-20260707-08bb3de4a7b0,2026-07-07,881 Newport,,1130,read,5500,Effren,Landscaping,PAUL,Paul Paid box,migration,gm-19f99daa6dab8453,https://mail.google.com/mail/u/0/#all/19f99daa6dab8453,gmail,strong,881 Newport,,5,,,,,
migration-20260629-eef0a69ee33f,2026-06-29,881 Newport,,1120,read,6323,TXU,Electricity,PAUL,Paul Paid box,migration,gm-19fae6d7ce78c68a,https://mail.google.com/mail/u/0/#all/19fae6d7ce78c68a,gmail,strong,881 Newport,,5,,,,,
migration-20260701-a94cca0bc9fe,2026-07-01,881 Newport,,1030,payee (retailer),756,Home Depot,Drywall Panel,PAUL,Paul Paid box,migration,,,,weak,881 Newport,,6,WEAK_MATCH_UNCONFIRMED,,,,
migration-20260830-df0dad153ea0,2026-08-30,881 Newport,,1120,read,14472,Rocket Water,Water,1401,"Recast Account box (Paul 2026-09-18: all are August-September rows, Citizens 1401)",migration,gm-1a0395f7d5566e0d,https://mail.google.com/mail/u/0/#all/1a0395f7d5566e0d,gmail,strong,881 Newport,,6,,,,,
migration-20260701-d9ad524f2035,2026-07-01,881 Newport,,1030,read,377,Home Depot,Plug,PAUL,Paul Paid box,migration,gm-19f237650c695b39,https://drive.google.com/file/d/14pcmNaLOCy7mp_NenfuqW5WHanIhH_lg/view?usp=drivesdk,drive,strong,881 Newport,,7,,,,,
migration-20260826-0b61a56dbcc3,2026-08-26,881 Newport,,1120,read,8872,TXU,Electricity,1401,"Recast Account box (Paul 2026-09-18: all are August-September rows, Citizens 1401)",migration,gm-1a03ea5890cac04e,https://mail.google.com/mail/u/0/#all/1a03ea5890cac04e,gmail,strong,881 Newport,,7,,,,,
